book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,Cluster
940,18693716,18693716,25570700,88,9780525426580.0,2014.0,3.94,87412,105933,9884,1548,4059,23143,47569,29614,1
941,11899,11899,2245431,138,9780312305060.0,1998.0,3.91,97462,106608,4109,2540,6874,23497,38208,35489,0
942,15858248,15858248,21607771,34,9781623420020.0,2012.0,4.1,134805,145610,11854,3556,7236,23963,46970,63885,1
943,4136,4136,674383,42,9780316191300.0,1997.0,3.95,82591,90898,4509,1685,5179,20216,32529,31289,0
944,10584,10584,14015,132,9780451188460.0,1996.0,3.8,94821,100128,1787,2284,8007,27093,32961,29783,0
945,9369720,9369720,10958266,66,9780385739160.0,2011.0,3.89,119735,125252,5464,3673,10214,28665,35799,46901,0
946,13089710,13089710,18261314,66,9780385742890.0,2012.0,3.69,96568,109441,8219,4497,11820,28996,31984,32144,1
947,11500217,15863832,16435765,67,9781444778520.0,2011.0,4.19,73886,128028,13789,2909,5168,18366,40347,61238,1
948,187020,187020,826474,49,9780375726410.0,2001.0,3.91,90811,93054,3722,1469,5164,21151,38013,27257,0
949,13895,13895,588034,56,9781857232100.0,1993.0,4.13,93227,104317,1864,863,3367,18885,39542,41660,0
950,20820994,20820994,11409817,71,9780803734970.0,2014.0,4.14,140937,153584,16701,7025,7517,20793,40241,78008,1
951,22283,7076703,1602338,63,9780099282650.0,1999.0,3.93,49551,88231,3078,903,4759,20844,34767,26958,0
952,9420,9420,3284660,80,9780385338710.0,2007.0,3.77,98130,103621,2434,2341,7661,29880,34857,28882,0
953,5091,5091,6309701,105,9781416524530.0,2004.0,4.27,93296,104085,3945,1630,3759,13375,31203,54118,0
954,6202690,6202690,6383190,14,9780316070520.0,2009.0,4.2,88847,89383,417,3040,4242,14517,17460,50124,0
955,9418,9418,3238753,93,9780440241810.0,2001.0,3.75,93498,100718,2785,1635,7071,31036,35898,25078,0
956,5544,5544,321174,97,9780393316050.0,1984.0,4.29,91625,97719,3500,2080,2616,11036,30784,51203,0
957,6654313,6654313,6848948,76,9780545123280.0,2010.0,3.91,125363,133284,8784,2594,8966,31455,44446,45823,0
958,3579,3579,7365,40,76783609419.0,1908.0,4.42,92142,93067,1438,1395,1991,9286,23394,57001,0
959,7588,7588,3298883,766,9780142437350.0,1916.0,3.6,92569,103232,3934,6367,11067,26108,33169,26521,0
960,1166599,1166599,1920889,2,9780765302300.0,2009.0,4.34,94095,100343,2582,1146,2178,10877,32914,53228,0
961,19089,19089,1461747,665,9780451529180.0,1871.0,3.93,95995,107160,5292,3674,7307,22093,33770,40316,0
963,5350,5350,1110983,118,9780385339100.0,1997.0,3.89,86870,91921,1896,746,4116,25227,36009,25823,0
964,30,30,89369,74,9780345538380.0,1973.0,4.59,90907,94348,1565,826,1281,5819,19982,66440,0
965,13517535,13517535,14321512,38,9781461091110.0,2009.0,4.12,90483,123867,8939,5238,6858,17472,32339,61960,1
966,425029,425029,7732,110,9780446350980.0,1986.0,4.1,91774,93835,1114,679,2438,18147,38472,34099,0
967,11597,11597,1316297,131,9780450524680.0,1989.0,3.74,94624,99918,1357,1592,7735,31007,34084,25500,0
968,7968243,7968243,12020129,55,9780316001920.0,2006.0,3.62,73994,76685,4534,5022,7484,19656,23929,20594,0
969,1911,1911,711993,83,9780374292800.0,2005.0,3.66,78271,83905,3277,3342,7529,22896,30500,19638,0
970,17182126,17182126,21366540,64,9780385743560.0,2013.0,4.16,76261,102116,10160,1300,3063,15596,40585,41572,1
971,766020,766020,56647,75,9781558580090.0,1995.0,4.15,95421,96218,1764,2029,4860,17546,24018,47765,0
972,32829,32829,1924715,1363,9780553213970.0,1864.0,3.84,89410,111100,3483,1238,6342,31442,42106,29972,0
973,6398634,6398634,6587328,73,9780061583250.0,2009.0,3.57,94456,102878,10295,4381,11562,30145,34374,22416,0
974,216363,216363,2398287,196,9780679740670.0,1962.0,3.66,84180,108388,7689,2723,10203,31793,40156,23513,0
975,105992,105992,1077715,52,9780393322230.0,1974.0,4.0,92158,94919,2510,1207,4141,21434,35026,33111,0
977,15645,15645,2377563,856,9780812970070.0,1320.0,3.99,87511,109200,3576,1930,6267,23308,37680,40015,0
978,11559200,11559200,16499524,64,9780670023490.0,2012.0,4.04,97925,112860,11911,1531,5320,22037,41964,42008,1
979,18816603,18816603,26757264,64,9780345544930.0,2014.0,3.94,76553,94584,11792,1874,5604,20043,36018,31045,1
980,71811,71811,69530,48,9780441013810.0,2006.0,4.18,129150,136273,6493,2325,4716,20975,46351,61906,0
981,872333,872333,857698,47,9780786838930.0,2006.0,3.68,116687,120989,4679,6024,12543,31927,34222,36273,0
982,40024,40024,2266643,70,9780812976140.0,1994.0,4.05,96981,100908,4026,1798,4571,18715,37572,38252,0
983,25489625,25489625,44848425,36,9780812993550.0,2015.0,4.4,74218,102946,13113,1438,2375,9177,30541,59415,1
984,15997,15997,1031493,819,9780140424390.0,1667.0,3.8,96316,104580,2645,3956,9036,25069,32906,33613,0
985,6463967,26889576,6654434,57,9780393072240.0,2009.0,4.26,37090,98272,5659,972,2139,12082,38479,44600,1
986,11564,11564,1836389,115,9781416524300.0,1999.0,3.56,95768,103156,3281,3658,12231,33253,30730,23284,0
987,8621462,8621462,13492114,138,9781406311520.0,2011.0,4.36,104579,132593,24522,1622,3307,14260,39473,73931,1
988,8253920,8253920,7338128,39,9780765325940.0,2010.0,4.42,91383,98092,2356,877,1704,9062,30593,55856,0
989,540020,540020,1792180,170,9780553266310.0,1971.0,4.25,85883,89606,1439,514,1738,12890,34456,40008,0
990,6732019,6732019,6928276,60,9780307463750.0,2010.0,3.93,88626,92318,2938,3523,6109,18662,29118,34906,0
991,8909152,8909152,13785503,44,9780525951990.0,2011.0,3.95,105414,119865,16114,2354,5547,25617,48546,37801,1
992,3090465,3090465,6440505,36,9780739352360.0,2005.0,3.88,89204,96811,3641,7478,7649,16077,23209,42398,0
993,12875258,12875258,18028067,49,9780679644190.0,2012.0,4.04,85582,96546,11579,1702,4342,17472,38357,34673,1
994,32085,18929854,2247074,77,9780312965780.0,1972.0,4.31,64779,98251,2770,693,1999,13232,32737,49590,0
996,6854,6854,1341652,67,9780312966100.0,1997.0,4.14,113400,118305,2912,332,2257,23249,47014,45453,0
997,136116,136116,750426,427,9781576469230.0,1905.0,4.06,93217,104012,5087,1465,4492,20565,37114,40376,0
998,44186,44186,640276,23,9780375829130.0,1971.0,4.45,102184,104970,2504,1911,2537,10567,21477,68478,0
999,37741,37741,879886,66,9780425193790.0,1972.0,4.09,106435,111139,2081,1954,4102,21881,37208,45994,0
1000,10194157,10194157,15093325,66,9780805094600.0,2012.0,4.05,135225,149447,17829,2619,6318,27165,57759,55586,1
1001,15797938,15797938,6463092,114,9780770437860.0,2009.0,3.22,74979,99070,14162,5722,16486,37029,30375,9458,1
1002,14290364,14290364,19931517,57,9780399256780.0,2013.0,4.37,114623,123289,12759,1056,2778,13981,37322,68152,1
1003,61666,61666,2416056,90,9782266079990.0,1985.0,4.11,90917,96012,2126,884,3383,18025,36041,37679,0
1004,9961796,9961796,7149084,22,9780525423290.0,2011.0,4.0,108370,123929,13224,2731,6370,24753,44016,46059,0
1005,3711,3711,7480,115,9780375703870.0,1999.0,3.75,82474,90629,5347,2679,7363,23002,34725,22860,0
1006,11887020,11887020,16845778,86,9780062107060.0,2012.0,3.97,61422,82161,6851,2473,5241,16428,26296,31723,1
1007,35982,35982,979256,33,9781582346180.0,2004.0,3.79,83607,89257,6051,2659,7349,22943,29859,26447,0
1008,8659601,8659601,13530989,71,9780061974560.0,2011.0,4.17,97938,105723,5790,941,3336,17700,38652,45094,0
1009,15815333,15815333,21541829,34,9781594488400.0,2013.0,3.54,76566,84976,9534,3532,9398,25476,31182,15388,1
1010,43070,43070,2244438,26,9780836218050.0,1988.0,4.65,93001,95543,598,717,895,5387,17566,70978,0
1012,13508607,13508607,19060869,89,9781439152800.0,2012.0,4.13,89460,100731,11877,1067,3020,16399,41956,38289,1
1013,411053,411053,556134,88,9780696215320.0,1953.0,4.14,93640,95085,485,2152,3843,16571,28351,44168,0
1014,8698,6091075,3078120,119,9780330491240.0,1984.0,4.08,93774,109535,2020,624,4454,22611,39988,41858,0
1015,16631,16631,57612,359,9780140282580.0,1927.0,4.11,80769,97230,2993,1387,4435,17024,33570,40814,0
1016,32263,32263,2674805,107,9780553817060.0,2001.0,4.1,89468,98297,3212,1422,3299,18191,36538,38847,0
1017,17572903,17572903,19249629,71,9780670026620.0,2012.0,3.95,80991,98231,7820,3606,4459,18512,38681,32973,1
1018,68487,25300956,4668002,94,9780006480100.0,1996.0,4.21,82608,102563,2699,862,2945,15073,38597,45086,0
1019,414999,414999,209414,172,9780345347950.0,1953.0,4.09,87141,96751,3759,943,3578,18261,36854,37115,0
1020,37190,37190,1508178,91,9780763625290.0,2004.0,4.0,113066,120423,8372,1930,6437,25821,41605,44630,0
1021,25460,25460,1582285,37,9780060852560.0,2007.0,4.03,83881,87904,10149,1709,4789,16112,31521,33773,0
1022,20613470,20613470,25128502,46,9781619630660.0,2014.0,4.53,123843,142858,16235,694,1923,10589,36979,92673,1
1023,35231,35231,827903,54,9780812513750.0,1994.0,4.1,91046,97883,1796,910,3789,18827,35460,38897,0
1024,6218281,6218281,4543476,85,9780385342310.0,2009.0,3.81,99841,109533,13444,2908,7650,26956,42394,29625,0
1025,7214,7214,10352,38,9780785263710.0,2003.0,3.92,82090,83060,3546,2857,5382,16699,28410,29712,0
1026,10965,10965,1750497,59,9780385340400.0,2005.0,4.43,87098,102765,4053,439,1712,10717,30762,59135,0
1027,18705209,18705209,17115101,64,9781423146740.0,2014.0,4.41,110719,125962,12234,822,2457,13295,36585,72803,1
1028,26247008,26247008,49997474,45,9781250069800.0,2016.0,3.55,90477,116339,11983,2752,10961,41045,42953,18628,1
1029,15704307,15704307,19113524,28,9781607066020.0,2012.0,4.25,131906,134562,8697,5192,4790,14126,37110,73344,1
1030,10996342,10996342,15915002,55,9780316126690.0,2011.0,3.99,81712,89228,9610,1595,4131,16772,38073,28657,1
1031,4631,4631,2459084,208,9780099285040.0,1964.0,4.04,69992,90690,6350,1317,4027,17732,34395,33219,0
1032,44652,44652,2129546,51,9781590385810.0,2006.0,4.08,99390,104185,8486,2189,5069,19001,34070,43856,0
1033,438492,438492,1168377,87,9780064407690.0,2000.0,3.91,118624,124211,3625,1276,6205,33273,45136,38321,0
1034,91476,91476,803205,59,9780451458440.0,2001.0,4.18,97736,106419,3975,293,2027,17955,44149,41995,0
1035,10884,10884,985244,78,9780743264730.0,2007.0,4.08,71156,73821,2489,2135,2854,12228,26308,30296,0
1036,15842441,15842441,16657003,37,9781476717490.0,2011.0,4.37,83085,106314,4350,1581,3034,11691,28189,61819,1
1037,5351,5351,1040524,119,9780385339090.0,1998.0,3.81,80577,86456,1912,1041,5173,25497,32176,22569,0
1038,310459,310459,1165554,78,9780140348930.0,1976.0,3.79,92980,96821,3811,3319,8006,24135,31712,29649,0
1039,5899779,5899779,6072122,92,9781594743340.0,2009.0,3.28,103995,110252,12184,10085,17255,33627,29961,19324,0
1040,15790837,15790837,21512389,32,9780316154700.0,2013.0,3.8,81616,90335,7959,1942,5571,23634,36656,22532,1
1041,12505,12505,6552198,831,9780679642430.0,1868.0,4.18,74642,91393,3312,975,3551,14386,31702,40779,0
1042,365,365,1042123,83,9780671746730.0,1987.0,3.97,89569,96230,2408,993,4735,22168,36270,32064,0
1043,1809465,1809465,3025815,96,9780810994740.0,2008.0,4.1,91831,98543,5808,1976,5231,18709,27995,44632,0
1044,22716447,30268522,41897766,18,9780804138150.0,2015.0,3.89,74199,106929,7736,2037,5274,25842,42829,30947,1
1045,18126198,18126198,25457412,83,9780062285680.0,2014.0,4.1,97058,116243,9213,1199,4985,22456,40265,47338,1
1046,23453112,23453112,43014915,39,9781594206280.0,2015.0,3.85,94231,105957,10334,1640,4958,26742,46453,26164,1
1047,11594337,11594337,16536239,49,9780061992250.0,2012.0,4.24,85136,89381,9991,2724,3215,10999,25821,46622,1
1048,108229,6545608,1887699,62,9780393050320.0,1997.0,4.07,45382,86954,1416,901,2793,16760,35370,31130,0
1049,68427,68427,2908871,60,9780765350370.0,2005.0,4.17,95950,105780,6438,1311,2974,16025,41443,44027,0
1050,2118745,2118745,2124180,83,9781406310250.0,2008.0,3.96,99638,112899,12462,4617,7140,20162,37282,43698,0
1051,33512,33512,527677,35,9780312199430.0,1998.0,3.88,84367,89675,7065,2618,6244,19620,32330,28863,0
1052,3720975,3720975,3764682,59,9780743296410.0,2009.0,3.96,90138,95952,7443,1471,5253,21030,36173,32025,0
1053,5093,5093,1178083,12,9781416521500.0,2004.0,3.98,84957,95650,2508,1267,5052,21315,34246,33770,0
1054,13125947,13125947,14449480,51,9780525423670.0,2012.0,3.56,109290,117859,10280,4478,13979,36753,36346,26303,1
1055,14836,14836,1024288,152,9780099578510.0,1981.0,3.99,75502,84514,4917,2533,5417,15365,28241,32958,0
1056,535441,535441,818,49,9781400049620.0,2004.0,3.86,82535,86837,3545,1709,6009,22592,28960,27567,0
1057,5348,5348,2777175,114,9780440234750.0,1999.0,3.83,80377,86213,2264,1012,5098,24899,31881,23323,0
1058,16331,16331,2589654,216,9781579126250.0,1930.0,4.03,93963,100137,2199,1170,3228,22393,37786,35560,0
1059,227651,227651,1210896,29,9781416924980.0,1998.0,3.97,94478,96951,5148,1658,5363,21990,33488,34452,0
1060,315425,315425,3100234,44,9781594201460.0,2007.0,4.07,80434,85793,7003,707,2771,16427,35960,29928,0
1061,703292,703292,2904401,60,9780440995780.0,1958.0,3.97,105770,112667,4782,2078,5765,25034,40412,39378,0
1063,9419,9419,2992357,84,9780440241900.0,2002.0,3.77,88139,93578,2306,1441,6585,28580,32779,24193,0
1064,5890,5890,1303710,721,9780141439620.0,1859.0,3.98,93134,103301,5668,1971,5120,21879,38080,36251,0
1065,25735012,25735012,43699375,83,9780316349930.0,2015.0,4.21,66979,95274,10254,550,1926,12591,42325,37882,1
1066,5821978,5821978,5994018,50,9781416968240.0,2009.0,3.96,104730,110967,8448,2951,7571,23699,33795,42951,0
1067,6422,6422,2322486,59,9780312966970.0,1998.0,4.17,106871,111633,2527,286,1886,20825,44410,44226,0
1068,29209,29209,29679,62,9781573225790.0,1996.0,4.06,80906,83888,4174,1206,3218,15996,32338,31130,0
1069,6402364,6402364,6591160,77,9780060889580.0,2009.0,3.95,85006,94086,3949,1272,4403,21584,36889,29938,0
1070,112750,112750,108558,58,9780385339160.0,2006.0,4.14,110812,123927,8554,2809,5659,20357,37943,57159,0
1071,234184,234184,3107985,65,9780312857070.0,1995.0,4.1,83235,89987,1519,1554,3768,15302,32466,36897,0
1072,7114761,7114761,10424899,48,9780312554160.0,2010.0,3.73,83461,87618,4176,2202,7065,25223,30791,22337,0
1073,5797,5797,1057468,650,9780141439840.0,1847.0,3.76,91323,97978,2598,3050,8007,25897,33250,27774,0
1074,4982,4982,905970,102,9781857988840.0,1959.0,4.16,72493,83867,3241,552,2636,14460,31577,34642,0
1075,10625,7278752,6560478,146,9782266047420.0,1992.0,3.81,71053,98959,1718,1623,7586,27461,33524,28765,0
1076,25781157,25781157,45630747,46,9780062414210.0,2016.0,3.45,79762,96364,10214,2615,9810,36492,36673,10774,1
1077,21326,21326,1138855,28,9781563899420.0,2001.0,3.99,101016,104260,2845,4441,5620,18578,33351,42270,0
1078,1633,1633,5759,115,9780142000280.0,2001.0,3.98,75665,82166,3586,2135,4336,16752,28650,30293,0
1079,13103,13103,2603195,134,9780446671000.0,1993.0,3.6,72675,77657,3229,6094,8677,18351,21637,22898,0
1080,12294652,12294652,17271423,33,9780803736990.0,2012.0,4.02,102012,108389,8327,2477,5584,21074,37209,42045,1
1081,12959233,12959233,18116611,2,9780525952920.0,2012.0,4.29,71971,88328,6821,467,1752,10821,33796,41492,1
1082,19288239,19288239,24593525,123,9780385352110.0,2013.0,3.82,67873,86134,8264,1343,5021,22170,37193,20407,1
1083,82970,82970,1822441,46,9780330418360.0,1999.0,3.77,77462,82636,3856,1583,5781,23290,31476,20506,0
1084,59716,59716,1323448,465,9781406792390.0,1927.0,3.76,83066,95572,4775,4380,8735,22226,30179,30052,0
1085,105576,105576,101768,20,9788129104600.0,2004.0,3.43,67438,69052,1786,3290,8985,22960,22478,11339,0
1086,30281,30281,3349934,74,9780425197550.0,1993.0,4.02,104252,115174,4842,3154,6494,22437,35934,47155,0
1087,19057,19057,2737065,79,9780375836670.0,2002.0,4.09,93119,104510,11483,1448,4626,18714,38345,41377,0
1088,31463,31463,914540,789,9780141439660.0,1874.0,3.92,87427,97459,4277,2221,5493,21766,36743,31236,0
1089,34507,34507,583611,115,9780060855900.0,1987.0,4.0,88673,102658,2624,668,3631,24344,40902,33113,0
1090,24800,24800,856555,37,9780385603100.0,2000.0,4.13,75469,88731,8113,3020,4930,12570,24803,43408,0
1091,85379,85379,5376585,105,9780380718340.0,1993.0,4.11,83695,86940,690,586,1978,17291,34226,32859,0
1092,17288661,17288661,25046757,91,9780385537130.0,2013.0,3.98,56315,83185,8733,709,3198,18054,36337,24887,1
1093,8652190,8652190,7366280,61,9780312650250.0,2011.0,4.02,101234,107548,3014,2908,6983,21597,29683,46377,0
1094,17150,17150,575450,501,9781583485100.0,1918.0,3.76,81102,101039,5860,3655,8405,24776,35642,28561,0
1096,706,706,1589081,20,9780713998950.0,2004.0,4.02,74511,79555,1378,1072,3011,16474,31432,27566,0
1097,89375,89375,2957021,54,9780800759490.0,2004.0,3.91,67937,69968,3056,2082,5200,15796,20710,26180,0
1098,17407748,17407748,24248331,92,9781455520660.0,2012.0,4.14,71276,88683,8692,1011,3435,15361,31569,37307,1
1099,57854,67896,100074,1265,9780679776190.0,-300.0,4.31,39863,80961,3165,903,2332,10967,22924,43835,0
1100,78983,78983,1084150,104,9780312995060.0,1979.0,4.27,74052,79184,2779,637,1870,10776,28435,37466,0
1101,1609451,1609451,3079132,53,9780743496740.0,2008.0,3.91,86471,90401,5881,1332,4859,21935,34687,27588,0
1102,32370,32370,1825967,40,9780312423800.0,2003.0,4.01,70550,73886,3148,728,3150,16092,28576,25340,0
1103,80568,80568,3164888,60,9780446613350.0,2001.0,4.15,77538,79471,2238,1022,3130,14320,25518,35481,0
1104,25644601,25644601,45460946,84,9781101946340.0,2015.0,3.76,75320,104752,10218,6444,10145,23125,27235,37803,1
1105,106,106,3634570,140,9780441172700.0,1969.0,3.86,82580,90432,2283,1026,5333,23541,36242,24290,0
1106,17267,17267,1215780,82,9790007672390.0,1945.0,4.28,75031,80763,3847,1213,2311,10473,25434,41332,0
1107,80536,80536,3111329,50,9781416528630.0,2004.0,3.76,77592,80501,2425,1236,5211,24377,30316,19361,0
1108,46306,46306,942531,521,9780517092910.0,1835.0,4.28,90999,94395,544,595,2042,14474,30116,47168,0
1109,6466909,6466909,6657415,21,9780316075800.0,2009.0,4.34,82399,83068,191,1285,2812,11978,17496,49497,0
1111,31101,31101,1581343,41,9780767905210.0,1999.0,3.41,78132,79157,877,7879,8357,23883,21770,17268,0
1112,77392,77392,535245,5,9780553213170.0,1915.0,4.21,97049,102242,2357,1120,2561,16940,34814,46807,0
1113,51893,51893,196327,970,9780140047490.0,1883.0,4.05,65362,79615,2185,1875,4197,14658,26373,32512,0
1114,156538,156538,1016482,434,9780140620190.0,1854.0,4.13,95274,106167,5470,2016,4265,17507,36518,45861,0
1115,11330361,11330361,16258764,43,9781451629190.0,2011.0,3.89,72713,80357,6978,1318,4977,20465,28359,25238,1
1117,8650,8650,1212784,121,9780752224410.0,1995.0,3.72,83389,92767,2426,1339,7287,28723,33791,21627,0
1118,9593913,9593913,14480925,73,9780062014540.0,2013.0,3.74,100593,109040,12202,2496,9699,30219,37521,29105,1
1119,13890,13890,791214,56,9780812550280.0,1996.0,4.0,86421,93771,1517,1004,4645,20983,33747,33392,0
1120,21348,21348,868263,942,9780192840510.0,-560.0,4.05,88508,98962,1441,773,3717,22587,34885,37000,0
1121,394535,394535,1065465,102,9780679728760.0,1985.0,4.18,71095,79519,7307,1879,4408,10899,22276,40057,0
1122,12751687,12751687,17892468,57,9781442426670.0,2012.0,4.22,107569,112153,7499,2275,5250,16485,29317,58826,1
1123,13440,13440,1814,2,9780751504380.0,1985.0,3.93,82320,88036,1251,682,3870,23568,32885,27031,0
1124,22206,22206,1311854,67,9780099437960.0,2002.0,3.73,66713,76680,2586,1404,6142,22378,28519,18237,0
1125,6969361,6969361,7208552,21,9788129115300.0,2009.0,3.42,67866,69282,2421,3590,9682,22345,21176,12489,0
1126,263145,263145,255083,25,9781421508220.0,2005.0,4.1,89733,90130,1192,3142,5748,15602,20167,45471,0
1127,91478,91478,912988,46,9780451458930.0,2002.0,4.3,91012,98512,3137,150,1156,12546,39840,44820,0
1128,61975,61975,2467422,99,9780345484260.0,1968.0,4.1,95378,101637,2385,1514,4189,19367,34403,42164,0
